@timestamp,rule.id,rule.description,rule.groups,data.level,data.ui,data.srcip,data.src_ip,data.action,data.dstip,data.srccountry,rule.mitre.id,rule.mitre.tactic,rule.mitre.technique,agent.name,is_false_positive,data.alert.signature,data.dest_ip,data.dest_port,syscheck.path,data.win.system.eventID
2026-04-22T04:03:36Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:36Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:36Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:37Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,106.90.72.249,3389,,
2026-04-22T04:03:38Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:03:39Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:40Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:41Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:41Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,216.133.126.42,3389,,
2026-04-22T04:03:42Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:42Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:03:44Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:44Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,12.178.217.89,3389,,
2026-04-22T04:03:45Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:46Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.183.4,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:47Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,79.172.10.131,3389,,
2026-04-22T04:03:49Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:49Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,50.2.184.16,3389,,
2026-04-22T04:03:50Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:50Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:50Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,35.189.227.233,3389,,
2026-04-22T04:03:51Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.183.4,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:53Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:53Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,232.17.243.116,3389,,
2026-04-22T04:03:55Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:55Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:55Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:56Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.214.173.116,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:03:57Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:03:57Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,179.177.189.111,3389,,
2026-04-22T04:03:57Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,103.204.167.14,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:03:59Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:01Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:01Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:02Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,81.195.207.48,3389,,
2026-04-22T04:04:03Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:04Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:06Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:06Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:07Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:07Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:07Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:07Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:08Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,7.183.239.219,3389,,
2026-04-22T04:04:09Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:10Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,132.74.151.234,3389,,
2026-04-22T04:04:10Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:04:11Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:14Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:15Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:04:15Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:16Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:16Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:17Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:17Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:18Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:19Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:21Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,100.45.179.243,3389,,
2026-04-22T04:04:23Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,110.3.113.23,3389,,
2026-04-22T04:04:26Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,94.165.120.39,3389,,
2026-04-22T04:04:27Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,20.235.227.69,3389,,
2026-04-22T04:04:29Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:29Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,50.168.252.98,3389,,
2026-04-22T04:04:29Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,206.147.135.208,3389,,
2026-04-22T04:04:30Z,86601,Suricata: Alert - ET DROP Dshield Block Listed Source group 1,suricata,alert,,,205.210.31.252,blocked,,United States,,,,VGIL_IDS,false,ET DROP Dshield Block Listed Source group 1,164.52.194.98,443,,
2026-04-22T04:04:32Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:34Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,108.201.85.137,3389,,
2026-04-22T04:04:34Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.214.173.116,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:04:35Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:35Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,234.155.6.140,3389,,
2026-04-22T04:04:36Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:36Z,86601,Suricata: Alert - ET DROP Dshield Block Listed Source group 1,suricata,alert,,,198.235.24.176,blocked,,United States,,,,VGIL_IDS,false,ET DROP Dshield Block Listed Source group 1,164.52.194.98,443,,
2026-04-22T04:04:37Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:37Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,35.91.64.112,3389,,
2026-04-22T04:04:41Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:41Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.36,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:41Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.183.4,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:41Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,163.152.176.10,3389,,
2026-04-22T04:04:41Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,6.2.157.11,3389,,
2026-04-22T04:04:42Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:43Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:43Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:43Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:46Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:48Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,205.193.179.247,3389,,
2026-04-22T04:04:48Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,66.176.219.44,3389,,
2026-04-22T04:04:52Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:53Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:53Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,103.204.167.14,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:04:54Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:04:56Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:04:57Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,47.78.168.165,3389,,
2026-04-22T04:04:57Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,169.208.23.135,3389,,
2026-04-22T04:04:58Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.213.180.29,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:04:59Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:05:00Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:05:01Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.40,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:01Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,99.176.56.128,3389,,
2026-04-22T04:05:01Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:05:02Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:02Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:03Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.32,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:03Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,147.30.34.47,3389,,
2026-04-22T04:05:04Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:04Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:04Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,103.204.167.14,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:05:06Z,86601,Suricata: Alert - ET DROP Dshield Block Listed Source group 1,suricata,alert,,,167.94.146.44,blocked,,United States,,,,VGIL_IDS,false,ET DROP Dshield Block Listed Source group 1,164.52.194.98,22,,
2026-04-22T04:05:08Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,210.41.210.239,3389,,
2026-04-22T04:05:10Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:10Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:05:11Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.182.2,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:11Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.38,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:11Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,114.26.167.142,3389,,
2026-04-22T04:05:12Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.183.4,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:12Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.213.180.29,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:05:13Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.8,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:13Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,238.3.219.115,3389,,
2026-04-22T04:05:14Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,91.213.118.251,3389,,
2026-04-22T04:05:14Z,86601,Suricata: Alert - ET SCAN Suspicious inbound to PostgreSQL port 5432,suricata,warning,,,85.11.167.232,blocked,,Netherlands,T1046,Reconnaissance,Network Service Scanning,VGIL_IDS,false,ET SCAN Suspicious inbound to PostgreSQL port 5432,164.52.194.98,5432,,
2026-04-22T04:05:15Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.48,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:15Z,86601,Suricata: Alert - ET INFO RDP Response To External Host,suricata,alert,,,164.52.194.98,allowed,,India,T1021.001,Lateral Movement,Remote Desktop Protocol,VGIL_IDS,false,ET INFO RDP Response To External Host,137.39.171.168,3389,,
2026-04-22T04:05:17Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,103.204.167.14,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:05:19Z,62103,Fortigate: Blocked URL.,firewall,warning,192.168.1.111,192.168.1.111,,blocked,31.13.93.1,India,,,,VGIL_FW,false,,,443,,
2026-04-22T04:05:20Z,81606,Fortigate: Login failed.,authentication_failed,alert,85.11.187.16,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
2026-04-22T04:05:20Z,5710,sshd: brute force trying to get access to the system.,sshd,alert,,,1.214.173.116,denied,10.0.0.5,China,T1110.001,Credential Access,Brute Force,VGIL_LINUX,false,ET INFO SSH-2.0-Go version string Observed,10.0.0.5,22,,
2026-04-22T04:05:21Z,81606,Fortigate: Login failed.,authentication_failed,alert,93.152.221.10,,,login,10.0.0.1,Russia,T1110.003,Credential Access,Password Spraying,VGIL_FW,false,,,,,
